subject,response
study2_98,"{""Q0"":0,""Q1"":1,""Q2"":2,""Q3"":3,""Q4"":0,""Q5"":3,""Q6"":1,""Q7"":3,""Q8"":1,""Q9"":0,""Q10"":3,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":3,""Q15"":0,""Q16"":0,""Q17"":3,""Q18"":0,""Q19"":3,""Q20"":2,""Q21"":3,""Q22"":0}"
study2_97,"{""Q0"":2,""Q1"":2,""Q2"":2,""Q3"":1,""Q4"":"""",""Q5"":3,""Q6"":2,""Q7"":2,""Q8"":2,""Q9"":1,""Q10"":2,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":1,""Q15"":2,""Q16"":1,""Q17"":3,""Q18"":3,""Q19"":2,""Q20"":2,""Q21"":3,""Q22"":2}"
study2_96,"{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":0,""Q4"":0,""Q5"":0,""Q6"":0,""Q7"":0,""Q8"":0,""Q9"":0,""Q10"":0,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":0,""Q15"":0,""Q16"":0,""Q17"":1,""Q18"":1,""Q19"":0,""Q20"":0,""Q21"":0,""Q22"":0}"
study2_95,"{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":0,""Q6"":2,""Q7"":0,""Q8"":0,""Q9"":0,""Q10"":0,""Q11"":0,""Q12"":1,""Q13"":1,""Q14"":0,""Q15"":0,""Q16"":0,""Q17"":0,""Q18"":0,""Q19"":0,""Q20"":0,""Q21"":0,""Q22"":0}"
study2_94,"{""Q0"":1,""Q1"":1,""Q2"":3,""Q3"":1,""Q4"":3,""Q5"":2,""Q6"":2,""Q7"":0,""Q8"":2,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":1,""Q13"":2,""Q14"":1,""Q15"":3,""Q16"":2,""Q17"":3,""Q18"":3,""Q19"":1,""Q20"":2,""Q21"":1,""Q22"":1}"
study2_93,"{""Q0"":2,""Q1"":3,""Q2"":3,""Q3"":3,""Q4"":3,""Q5"":3,""Q6"":3,""Q7"":2,""Q8"":3,""Q9"":3,""Q10"":3,""Q11"":0,""Q12"":0,""Q13"":3,""Q14"":3,""Q15"":3,""Q16"":3,""Q17"":3,""Q18"":3,""Q19"":3,""Q20"":3,""Q21"":3,""Q22"":3}"
study2_92,"{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":1,""Q4"":0,""Q5"":1,""Q6"":0,""Q7"":0,""Q8"":0,""Q9"":0,""Q10"":0,""Q11"":0,""Q12"":0,""Q13"":0,""Q14"":0,""Q15"":0,""Q16"":0,""Q17"":0,""Q18"":0,""Q19"":0,""Q20"":0,""Q21"":0,""Q22"":1}"
study2_91,"{""Q0"":2,""Q1"":2,""Q2"":2,""Q3"":2,""Q4"":1,""Q5"":0,""Q6"":1,""Q7"":1,""Q8"":1,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":2,""Q15"":1,""Q16"":1,""Q17"":2,""Q18"":1,""Q19"":1,""Q20"":1,""Q21"":1,""Q22"":1}"
study2_90,"{""Q0"":2,""Q1"":1,""Q2"":2,""Q3"":1,""Q4"":1,""Q5"":1,""Q6"":1,""Q7"":1,""Q8"":1,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":1,""Q15"":2,""Q16"":1,""Q17"":2,""Q18"":2,""Q19"":1,""Q20"":2,""Q21"":1,""Q22"":1}"
study2_89,"{""Q0"":1,""Q1"":0,""Q2"":1,""Q3"":0,""Q4"":1,""Q5"":1,""Q6"":1,""Q7"":2,""Q8"":1,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":2,""Q14"":0,""Q15"":0,""Q16"":1,""Q17"":1,""Q18"":1,""Q19"":2,""Q20"":1,""Q21"":2,""Q22"":0}"
study2_88,"{""Q0"":1,""Q1"":0,""Q2"":1,""Q3"":1,""Q4"":2,""Q5"":0,""Q6"":1,""Q7"":1,""Q8"":2,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":1,""Q13"":1,""Q14"":0,""Q15"":1,""Q16"":1,""Q17"":1,""Q18"":1,""Q19"":1,""Q20"":0,""Q21"":0,""Q22"":0}"
study2_87,"{""Q0"":3,""Q1"":2,""Q2"":2,""Q3"":2,""Q4"":1,""Q5"":3,""Q6"":3,""Q7"":2,""Q8"":2,""Q9"":2,""Q10"":3,""Q11"":0,""Q12"":1,""Q13"":2,""Q14"":2,""Q15"":2,""Q16"":3,""Q17"":3,""Q18"":3,""Q19"":2,""Q20"":2,""Q21"":2,""Q22"":2}"
study2_86,"{""Q0"":2,""Q1"":2,""Q2"":1,""Q3"":1,""Q4"":3,""Q5"":2,""Q6"":2,""Q7"":3,""Q8"":3,""Q9"":1,""Q10"":2,""Q11"":0,""Q12"":1,""Q13"":3,""Q14"":2,""Q15"":3,""Q16"":3,""Q17"":3,""Q18"":3,""Q19"":2,""Q20"":1,""Q21"":2,""Q22"":1}"
study2_85,"{""Q0"":1,""Q1"":1,""Q2"":1,""Q3"":1,""Q4"":2,""Q5"":3,""Q6"":3,""Q7"":0,""Q8"":3,""Q9"":2,""Q10"":2,""Q11"":0,""Q12"":1,""Q13"":3,""Q14"":2,""Q15"":1,""Q16"":3,""Q17"":1,""Q18"":3,""Q19"":2,""Q20"":3,""Q21"":2,""Q22"":1}"
study2_84,"{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":1,""Q6"":0,""Q7"":0,""Q8"":0,""Q9"":0,""Q10"":0,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":0,""Q15"":0,""Q16"":0,""Q17"":0,""Q18"":1,""Q19"":0,""Q20"":0,""Q21"":0,""Q22"":0}"
study2_83,"{""Q0"":1,""Q1"":0,""Q2"":0,""Q3"":1,""Q4"":0,""Q5"":0,""Q6"":1,""Q7"":1,""Q8"":1,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":2,""Q14"":0,""Q15"":1,""Q16"":1,""Q17"":0,""Q18"":1,""Q19"":1,""Q20"":0,""Q21"":1,""Q22"":0}"
study2_82,"{""Q0"":3,""Q1"":3,""Q2"":3,""Q3"":3,""Q4"":"""",""Q5"":3,""Q6"":2,""Q7"":1,""Q8"":3,""Q9"":0,""Q10"":1,""Q11"":0,""Q12"":1,""Q13"":1,""Q14"":1,""Q15"":2,""Q16"":1,""Q17"":"""",""Q18"":3,""Q19"":3,""Q20"":3,""Q21"":1,""Q22"":3}"
study2_81,"{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":0,""Q4"":1,""Q5"":1,""Q6"":0,""Q7"":0,""Q8"":1,""Q9"":0,""Q10"":0,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":0,""Q15"":1,""Q16"":1,""Q17"":0,""Q18"":1,""Q19"":1,""Q20"":0,""Q21"":1,""Q22"":0}"
study2_80,"{""Q0"":2,""Q1"":1,""Q2"":1,""Q3"":1,""Q4"":1,""Q5"":1,""Q6"":1,""Q7"":1,""Q8"":2,""Q9"":1,""Q10"":3,""Q11"":0,""Q12"":2,""Q13"":2,""Q14"":2,""Q15"":2,""Q16"":2,""Q17"":1,""Q18"":2,""Q19"":1,""Q20"":1,""Q21"":2,""Q22"":1}"
study2_79,"{""Q0"":1,""Q1"":0,""Q2"":1,""Q3"":1,""Q4"":0,""Q5"":1,""Q6"":0,""Q7"":0,""Q8"":0,""Q9"":0,""Q10"":"""",""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":0,""Q15"":0,""Q16"":1,""Q17"":0,""Q18"":0,""Q19"":0,""Q20"":1,""Q21"":1,""Q22"":0}"
study2_78,"{""Q0"":1,""Q1"":0,""Q2"":1,""Q3"":1,""Q4"":2,""Q5"":1,""Q6"":1,""Q7"":2,""Q8"":"""",""Q9"":1,""Q10"":2,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":0,""Q15"":1,""Q16"":2,""Q17"":1,""Q18"":1,""Q19"":2,""Q20"":1,""Q21"":1,""Q22"":1}"
study2_77,"{""Q0"":3,""Q1"":3,""Q2"":3,""Q3"":2,""Q4"":2,""Q5"":2,""Q6"":3,""Q7"":3,""Q8"":3,""Q9"":3,""Q10"":3,""Q11"":0,""Q12"":0,""Q13"":3,""Q14"":2,""Q15"":2,""Q16"":2,""Q17"":3,""Q18"":2,""Q19"":2,""Q20"":2,""Q21"":2,""Q22"":2}"
study2_76,"{""Q0"":3,""Q1"":3,""Q2"":3,""Q3"":2,""Q4"":"""",""Q5"":2,""Q6"":3,""Q7"":3,""Q8"":1,""Q9"":2,""Q10"":1,""Q11"":0,""Q12"":2,""Q13"":1,""Q14"":2,""Q15"":2,""Q16"":1,""Q17"":2,""Q18"":"""",""Q19"":2,""Q20"":3,""Q21"":3,""Q22"":2}"
study2_75,"{""Q0"":1,""Q1"":0,""Q2"":2,""Q3"":1,""Q4"":1,""Q5"":3,""Q6"":3,""Q7"":3,""Q8"":3,""Q9"":3,""Q10"":3,""Q11"":0,""Q12"":0,""Q13"":2,""Q14"":1,""Q15"":3,""Q16"":3,""Q17"":3,""Q18"":1,""Q19"":2,""Q20"":1,""Q21"":1,""Q22"":1}"
study2_74,"{""Q0"":0,""Q1"":2,""Q2"":3,""Q3"":1,""Q4"":1,""Q5"":2,""Q6"":2,""Q7"":2,""Q8"":2,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":1,""Q15"":0,""Q16"":2,""Q17"":1,""Q18"":3,""Q19"":2,""Q20"":2,""Q21"":1,""Q22"":1}"
study2_73,"{""Q0"":1,""Q1"":2,""Q2"":2,""Q3"":3,""Q4"":0,""Q5"":3,""Q6"":1,""Q7"":2,""Q8"":2,""Q9"":2,""Q10"":2,""Q11"":0,""Q12"":0,""Q13"":2,""Q14"":2,""Q15"":1,""Q16"":2,""Q17"":2,""Q18"":2,""Q19"":3,""Q20"":1,""Q21"":2,""Q22"":2}"
study2_72,"{""Q0"":2,""Q1"":1,""Q2"":2,""Q3"":2,""Q4"":0,""Q5"":2,""Q6"":1,""Q7"":1,""Q8"":2,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":3,""Q14"":1,""Q15"":1,""Q16"":"""",""Q17"":2,""Q18"":"""",""Q19"":3,""Q20"":1,""Q21"":1,""Q22"":1}"
study2_71,"{""Q0"":2,""Q1"":1,""Q2"":1,""Q3"":2,""Q4"":1,""Q5"":1,""Q6"":2,""Q7"":1,""Q8"":2,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":1,""Q13"":2,""Q14"":1,""Q15"":1,""Q16"":2,""Q17"":1,""Q18"":1,""Q19"":1,""Q20"":1,""Q21"":1,""Q22"":1}"
study2_70,"{""Q0"":2,""Q1"":3,""Q2"":2,""Q3"":2,""Q4"":3,""Q5"":3,""Q6"":2,""Q7"":3,""Q8"":3,""Q9"":2,""Q10"":3,""Q11"":0,""Q12"":1,""Q13"":2,""Q14"":2,""Q15"":3,""Q16"":3,""Q17"":2,""Q18"":2,""Q19"":3,""Q20"":3,""Q21"":2,""Q22"":2}"
study2_69,"{""Q0"":1,""Q1"":1,""Q2"":2,""Q3"":"""",""Q4"":0,""Q5"":2,""Q6"":2,""Q7"":1,""Q8"":1,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":2,""Q14"":1,""Q15"":0,""Q16"":0,""Q17"":1,""Q18"":1,""Q19"":2,""Q20"":0,""Q21"":2,""Q22"":0}"
study2_68,"{""Q0"":3,""Q1"":3,""Q2"":3,""Q3"":3,""Q4"":2,""Q5"":2,""Q6"":2,""Q7"":3,""Q8"":3,""Q9"":3,""Q10"":2,""Q11"":0,""Q12"":3,""Q13"":3,""Q14"":3,""Q15"":2,""Q16"":2,""Q17"":2,""Q18"":2,""Q19"":3,""Q20"":3,""Q21"":2,""Q22"":2}"
study2_67,"{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":1,""Q4"":0,""Q5"":2,""Q6"":0,""Q7"":0,""Q8"":0,""Q9"":0,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":2,""Q14"":1,""Q15"":0,""Q16"":0,""Q17"":2,""Q18"":1,""Q19"":2,""Q20"":0,""Q21"":1,""Q22"":0}"
study2_66,"{""Q0"":3,""Q1"":2,""Q2"":2,""Q3"":3,""Q4"":1,""Q5"":2,""Q6"":2,""Q7"":2,""Q8"":2,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":1,""Q13"":3,""Q14"":2,""Q15"":2,""Q16"":2,""Q17"":3,""Q18"":3,""Q19"":2,""Q20"":2,""Q21"":1,""Q22"":2}"
study2_65,"{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":0,""Q4"":0,""Q5"":0,""Q6"":1,""Q7"":0,""Q8"":1,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":0,""Q15"":0,""Q16"":0,""Q17"":0,""Q18"":1,""Q19"":0,""Q20"":1,""Q21"":1,""Q22"":0}"
study2_64,"{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":0,""Q6"":0,""Q7"":0,""Q8"":0,""Q9"":0,""Q10"":0,""Q11"":0,""Q12"":0,""Q13"":0,""Q14"":0,""Q15"":0,""Q16"":0,""Q17"":0,""Q18"":0,""Q19"":0,""Q20"":0,""Q21"":0,""Q22"":0}"
study2_63,"{""Q0"":2,""Q1"":1,""Q2"":2,""Q3"":1,""Q4"":1,""Q5"":0,""Q6"":2,""Q7"":1,""Q8"":1,""Q9"":2,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":3,""Q14"":1,""Q15"":2,""Q16"":2,""Q17"":2,""Q18"":3,""Q19"":2,""Q20"":2,""Q21"":1,""Q22"":2}"
study2_62,"{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":0,""Q6"":0,""Q7"":0,""Q8"":0,""Q9"":0,""Q10"":0,""Q11"":0,""Q12"":0,""Q13"":0,""Q14"":0,""Q15"":0,""Q16"":0,""Q17"":0,""Q18"":0,""Q19"":0,""Q20"":0,""Q21"":0,""Q22"":0}"
study2_61,"{""Q0"":1,""Q1"":0,""Q2"":2,""Q3"":0,""Q4"":1,""Q5"":1,""Q6"":0,""Q7"":0,""Q8"":1,""Q9"":0,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":0,""Q15"":1,""Q16"":0,""Q17"":1,""Q18"":1,""Q19"":1,""Q20"":0,""Q21"":1,""Q22"":0}"
study2_60,"{""Q0"":0,""Q1"":1,""Q2"":1,""Q3"":1,""Q4"":0,""Q5"":1,""Q6"":0,""Q7"":0,""Q8"":1,""Q9"":0,""Q10"":0,""Q11"":0,""Q12"":0,""Q13"":2,""Q14"":1,""Q15"":1,""Q16"":0,""Q17"":2,""Q18"":3,""Q19"":2,""Q20"":0,""Q21"":0,""Q22"":0}"
study2_59,"{""Q0"":1,""Q1"":3,""Q2"":2,""Q3"":2,""Q4"":0,""Q5"":3,""Q6"":1,""Q7"":1,""Q8"":2,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":1,""Q13"":1,""Q14"":0,""Q15"":1,""Q16"":3,""Q17"":2,""Q18"":3,""Q19"":2,""Q20"":2,""Q21"":1,""Q22"":1}"
study2_58,"{""Q0"":1,""Q1"":1,""Q2"":0,""Q3"":0,""Q4"":2,""Q5"":0,""Q6"":1,""Q7"":0,""Q8"":1,""Q9"":2,""Q10"":1,""Q11"":0,""Q12"":3,""Q13"":3,""Q14"":1,""Q15"":3,""Q16"":2,""Q17"":1,""Q18"":1,""Q19"":0,""Q20"":2,""Q21"":2,""Q22"":0}"
study2_57,"{""Q0"":1,""Q1"":2,""Q2"":2,""Q3"":2,""Q4"":2,""Q5"":3,""Q6"":1,""Q7"":2,""Q8"":2,""Q9"":3,""Q10"":2,""Q11"":0,""Q12"":2,""Q13"":2,""Q14"":2,""Q15"":3,""Q16"":2,""Q17"":2,""Q18"":3,""Q19"":2,""Q20"":3,""Q21"":2,""Q22"":2}"
study2_56,"{""Q0"":2,""Q1"":2,""Q2"":2,""Q3"":2,""Q4"":2,""Q5"":3,""Q6"":2,""Q7"":3,""Q8"":2,""Q9"":2,""Q10"":2,""Q11"":0,""Q12"":1,""Q13"":3,""Q14"":2,""Q15"":2,""Q16"":2,""Q17"":2,""Q18"":2,""Q19"":3,""Q20"":2,""Q21"":2,""Q22"":2}"
study2_55,"{""Q0"":3,""Q1"":3,""Q2"":3,""Q3"":3,""Q4"":3,""Q5"":3,""Q6"":3,""Q7"":2,""Q8"":3,""Q9"":3,""Q10"":3,""Q11"":0,""Q12"":3,""Q13"":2,""Q14"":3,""Q15"":3,""Q16"":3,""Q17"":2,""Q18"":3,""Q19"":3,""Q20"":2,""Q21"":2,""Q22"":3}"
study2_54,"{""Q0"":1,""Q1"":3,""Q2"":1,""Q3"":0,""Q4"":1,""Q5"":3,""Q6"":0,""Q7"":2,""Q8"":1,""Q9"":0,""Q10"":0,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":0,""Q15"":1,""Q16"":0,""Q17"":1,""Q18"":2,""Q19"":3,""Q20"":0,""Q21"":0,""Q22"":0}"
study2_53,"{""Q0"":1,""Q1"":0,""Q2"":1,""Q3"":1,""Q4"":1,""Q5"":1,""Q6"":1,""Q7"":1,""Q8"":1,""Q9"":1,""Q10"":1,""Q11"":1,""Q12"":1,""Q13"":1,""Q14"":1,""Q15"":1,""Q16"":1,""Q17"":1,""Q18"":1,""Q19"":2,""Q20"":2,""Q21"":2,""Q22"":1}"
study2_52,"{""Q0"":2,""Q1"":1,""Q2"":1,""Q3"":1,""Q4"":1,""Q5"":1,""Q6"":1,""Q7"":1,""Q8"":1,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":1,""Q13"":2,""Q14"":1,""Q15"":1,""Q16"":2,""Q17"":2,""Q18"":2,""Q19"":2,""Q20"":2,""Q21"":2,""Q22"":2}"
study2_51,"{""Q0"":2,""Q1"":2,""Q2"":1,""Q3"":1,""Q4"":1,""Q5"":2,""Q6"":3,""Q7"":2,""Q8"":2,""Q9"":3,""Q10"":3,""Q11"":0,""Q12"":2,""Q13"":2,""Q14"":2,""Q15"":2,""Q16"":3,""Q17"":1,""Q18"":3,""Q19"":1,""Q20"":2,""Q21"":2,""Q22"":2}"
study2_50,"{""Q0"":3,""Q1"":1,""Q2"":1,""Q3"":1,""Q4"":2,""Q5"":2,""Q6"":2,""Q7"":1,""Q8"":1,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":2,""Q14"":1,""Q15"":2,""Q16"":2,""Q17"":3,""Q18"":3,""Q19"":2,""Q20"":2,""Q21"":1,""Q22"":1}"
study2_49,"{""Q0"":3,""Q1"":1,""Q2"":2,""Q3"":2,""Q4"":1,""Q5"":2,""Q6"":2,""Q7"":3,""Q8"":2,""Q9"":1,""Q10"":3,""Q11"":0,""Q12"":0,""Q13"":3,""Q14"":1,""Q15"":2,""Q16"":1,""Q17"":3,""Q18"":3,""Q19"":3,""Q20"":2,""Q21"":3,""Q22"":2}"
study2_48,"{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":0,""Q6"":0,""Q7"":0,""Q8"":0,""Q9"":0,""Q10"":0,""Q11"":0,""Q12"":1,""Q13"":1,""Q14"":0,""Q15"":0,""Q16"":0,""Q17"":0,""Q18"":1,""Q19"":0,""Q20"":0,""Q21"":0,""Q22"":0}"
study2_47,"{""Q0"":2,""Q1"":3,""Q2"":2,""Q3"":3,""Q4"":0,""Q5"":2,""Q6"":0,""Q7"":1,""Q8"":3,""Q9"":2,""Q10"":0,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":2,""Q15"":0,""Q16"":3,""Q17"":1,""Q18"":1,""Q19"":2,""Q20"":0,""Q21"":1,""Q22"":1}"
study2_46,"{""Q0"":1,""Q1"":2,""Q2"":2,""Q3"":2,""Q4"":1,""Q5"":3,""Q6"":1,""Q7"":2,""Q8"":1,""Q9"":2,""Q10"":3,""Q11"":0,""Q12"":1,""Q13"":2,""Q14"":2,""Q15"":3,""Q16"":2,""Q17"":1,""Q18"":3,""Q19"":2,""Q20"":2,""Q21"":3,""Q22"":2}"
study2_45,"{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":0,""Q4"":1,""Q5"":0,""Q6"":1,""Q7"":1,""Q8"":1,""Q9"":0,""Q10"":2,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":0,""Q15"":2,""Q16"":1,""Q17"":1,""Q18"":1,""Q19"":1,""Q20"":1,""Q21"":2,""Q22"":0}"
study2_44,"{""Q0"":1,""Q1"":2,""Q2"":0,""Q3"":1,""Q4"":0,""Q5"":1,""Q6"":0,""Q7"":0,""Q8"":1,""Q9"":1,""Q10"":0,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":1,""Q15"":0,""Q16"":2,""Q17"":1,""Q18"":1,""Q19"":1,""Q20"":0,""Q21"":1,""Q22"":1}"
study2_43,"{""Q0"":2,""Q1"":2,""Q2"":2,""Q3"":2,""Q4"":1,""Q5"":1,""Q6"":2,""Q7"":1,""Q8"":1,""Q9"":1,""Q10"":2,""Q11"":0,""Q12"":1,""Q13"":3,""Q14"":2,""Q15"":1,""Q16"":2,""Q17"":2,""Q18"":3,""Q19"":2,""Q20"":1,""Q21"":2,""Q22"":1}"
study2_42,"{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":0,""Q4"":0,""Q5"":0,""Q6"":0,""Q7"":0,""Q8"":0,""Q9"":0,""Q10"":0,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":0,""Q15"":0,""Q16"":0,""Q17"":0,""Q18"":0,""Q19"":0,""Q20"":0,""Q21"":0,""Q22"":1}"
study2_41,"{""Q0"":3,""Q1"":1,""Q2"":2,""Q3"":1,""Q4"":0,""Q5"":2,""Q6"":1,""Q7"":2,""Q8"":1,""Q9"":1,""Q10"":2,""Q11"":0,""Q12"":0,""Q13"":2,""Q14"":1,""Q15"":0,""Q16"":2,""Q17"":3,""Q18"":2,""Q19"":2,""Q20"":1,""Q21"":2,""Q22"":2}"
study2_40,"{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":1,""Q4"":0,""Q5"":2,""Q6"":2,""Q7"":1,""Q8"":2,""Q9"":1,""Q10"":2,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":1,""Q15"":0,""Q16"":1,""Q17"":1,""Q18"":1,""Q19"":1,""Q20"":2,""Q21"":2,""Q22"":0}"
study2_39,"{""Q0"":0,""Q1"":1,""Q2"":1,""Q3"":1,""Q4"":1,""Q5"":1,""Q6"":2,""Q7"":1,""Q8"":1,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":0,""Q15"":1,""Q16"":1,""Q17"":1,""Q18"":1,""Q19"":1,""Q20"":1,""Q21"":1,""Q22"":1}"
study2_38,"{""Q0"":0,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":2,""Q5"":1,""Q6"":1,""Q7"":0,""Q8"":1,""Q9"":0,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":1,""Q15"":2,""Q16"":1,""Q17"":1,""Q18"":1,""Q19"":1,""Q20"":0,""Q21"":1,""Q22"":1}"
study2_37,"{""Q0"":2,""Q1"":3,""Q2"":3,""Q3"":3,""Q4"":3,""Q5"":2,""Q6"":2,""Q7"":2,""Q8"":2,""Q9"":1,""Q10"":2,""Q11"":0,""Q12"":1,""Q13"":2,""Q14"":3,""Q15"":3,""Q16"":3,""Q17"":3,""Q18"":3,""Q19"":3,""Q20"":2,""Q21"":2,""Q22"":2}"
study2_36,"{""Q0"":3,""Q1"":2,""Q2"":3,""Q3"":2,""Q4"":2,""Q5"":3,""Q6"":3,""Q7"":1,""Q8"":3,""Q9"":2,""Q10"":3,""Q11"":0,""Q12"":0,""Q13"":2,""Q14"":2,""Q15"":2,""Q16"":3,""Q17"":3,""Q18"":3,""Q19"":3,""Q20"":2,""Q21"":2,""Q22"":2}"
study2_35,"{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":1,""Q4"":0,""Q5"":1,""Q6"":0,""Q7"":0,""Q8"":1,""Q9"":0,""Q10"":0,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":1,""Q15"":0,""Q16"":0,""Q17"":1,""Q18"":1,""Q19"":0,""Q20"":0,""Q21"":0,""Q22"":0}"
study2_34,"{""Q0"":3,""Q1"":2,""Q2"":2,""Q3"":3,""Q4"":2,""Q5"":2,""Q6"":3,""Q7"":3,""Q8"":2,""Q9"":1,""Q10"":2,""Q11"":0,""Q12"":0,""Q13"":2,""Q14"":1,""Q15"":2,""Q16"":3,""Q17"":2,""Q18"":3,""Q19"":2,""Q20"":3,""Q21"":2,""Q22"":1}"
study2_33,"{""Q0"":0,""Q1"":1,""Q2"":2,""Q3"":2,""Q4"":0,""Q5"":1,""Q6"":1,""Q7"":2,""Q8"":2,""Q9"":0,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":2,""Q14"":2,""Q15"":1,""Q16"":0,""Q17"":1,""Q18"":1,""Q19"":1,""Q20"":1,""Q21"":1,""Q22"":0}"
study2_32,"{""Q0"":2,""Q1"":2,""Q2"":2,""Q3"":2,""Q4"":1,""Q5"":2,""Q6"":2,""Q7"":0,""Q8"":2,""Q9"":2,""Q10"":2,""Q11"":0,""Q12"":1,""Q13"":1,""Q14"":2,""Q15"":1,""Q16"":2,""Q17"":2,""Q18"":2,""Q19"":2,""Q20"":3,""Q21"":2,""Q22"":2}"
study2_31,"{""Q0"":2,""Q1"":2,""Q2"":1,""Q3"":1,""Q4"":2,""Q5"":2,""Q6"":1,""Q7"":3,""Q8"":1,""Q9"":2,""Q10"":2,""Q11"":0,""Q12"":1,""Q13"":2,""Q14"":1,""Q15"":1,""Q16"":1,""Q17"":1,""Q18"":2,""Q19"":2,""Q20"":1,""Q21"":1,""Q22"":1}"
study2_30,"{""Q0"":1,""Q1"":1,""Q2"":1,""Q3"":2,""Q4"":3,""Q5"":3,""Q6"":0,""Q7"":0,""Q8"":3,""Q9"":3,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":1,""Q15"":3,""Q16"":3,""Q17"":1,""Q18"":1,""Q19"":1,""Q20"":0,""Q21"":1,""Q22"":1}"
study2_29,"{""Q0"":1,""Q1"":3,""Q2"":3,""Q3"":2,""Q4"":1,""Q5"":3,""Q6"":2,""Q7"":2,""Q8"":2,""Q9"":3,""Q10"":2,""Q11"":0,""Q12"":0,""Q13"":3,""Q14"":2,""Q15"":3,""Q16"":3,""Q17"":1,""Q18"":2,""Q19"":2,""Q20"":2,""Q21"":1,""Q22"":1}"
study2_28,"{""Q0"":2,""Q1"":3,""Q2"":1,""Q3"":2,""Q4"":2,""Q5"":1,""Q6"":1,""Q7"":2,""Q8"":1,""Q9"":1,""Q10"":2,""Q11"":0,""Q12"":0,""Q13"":2,""Q14"":2,""Q15"":3,""Q16"":3,""Q17"":2,""Q18"":3,""Q19"":3,""Q20"":1,""Q21"":2,""Q22"":1}"
study2_27,"{""Q0"":1,""Q1"":2,""Q2"":1,""Q3"":1,""Q4"":1,""Q5"":2,""Q6"":1,""Q7"":2,""Q8"":0,""Q9"":1,""Q10"":1,""Q11"":0,""Q12"":0,""Q13"":1,""Q14"":1,""Q15"":1,""Q16"":3,""Q17"":1,""Q18"":3,""Q19"":2,""Q20"":1,""Q21"":1,""Q22"":2}"
